     laywind   0   0
          30
 end-of-data   0   0
 'START departure coefficients version 1.0'
        128 number of layers
         61 number of level
         100           1           1
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         100          28           1
 4.0480D-01 5.2101D-01 5.3295D-01 5.4465D-01 5.5735D-01 5.7092D-01 5.8538D-01 6.0082D-01 6.1719D-01 6.3466D-01
 6.5327D-01 6.7304D-01 6.9391D-01 7.1567D-01 7.3818D-01 7.6119D-01 7.8442D-01 8.0752D-01 8.3015D-01 8.5198D-01
 8.7270D-01 8.9203D-01 9.0976D-01 9.2575D-01 9.3990D-01 9.5222D-01 9.6270D-01 9.7142D-01 9.7846D-01 9.8392D-01
 9.8796D-01 9.9067D-01 9.9231D-01 9.9306D-01 9.9315D-01 9.9278D-01 9.9212D-01 9.9144D-01 9.9089D-01 9.9051D-01
 9.9036D-01 9.9047D-01 9.9082D-01 9.9139D-01 9.9213D-01 9.9298D-01 9.9391D-01 9.9488D-01 9.9584D-01 9.9677D-01
 9.9765D-01 9.9845D-01 9.9917D-01 9.9977D-01 1.0002D+00 1.0005D+00 1.0008D+00 1.0009D+00 1.0010D+00 1.0010D+00
 1.0009D+00 1.0008D+00 1.0006D+00 1.0005D+00 1.0003D+00 1.0002D+00 1.0001D+00 1.0001D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         100          29           1
 4.0886D-01 5.2385D-01 5.3568D-01 5.4728D-01 5.5988D-01 5.7335D-01 5.8769D-01 6.0301D-01 6.1925D-01 6.3658D-01
 6.5505D-01 6.7466D-01 6.9536D-01 7.1694D-01 7.3927D-01 7.6210D-01 7.8516D-01 8.0808D-01 8.3055D-01 8.5223D-01
 8.7280D-01 8.9201D-01 9.0964D-01 9.2555D-01 9.3964D-01 9.5191D-01 9.6236D-01 9.7108D-01 9.7812D-01 9.8360D-01
 9.8767D-01 9.9043D-01 9.9211D-01 9.9292D-01 9.9306D-01 9.9274D-01 9.9212D-01 9.9148D-01 9.9096D-01 9.9060D-01
 9.9047D-01 9.9059D-01 9.9094D-01 9.9151D-01 9.9223D-01 9.9308D-01 9.9400D-01 9.9495D-01 9.9589D-01 9.9681D-01
 9.9768D-01 9.9847D-01 9.9917D-01 9.9977D-01 1.0002D+00 1.0005D+00 1.0008D+00 1.0009D+00 1.0010D+00 1.0010D+00
 1.0009D+00 1.0008D+00 1.0006D+00 1.0005D+00 1.0003D+00 1.0002D+00 1.0001D+00 1.0001D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         100          30           1
 4.1155D-01 5.2569D-01 5.3743D-01 5.4896D-01 5.6149D-01 5.7488D-01 5.8915D-01 6.0438D-01 6.2053D-01 6.3777D-01
 6.5614D-01 6.7564D-01 6.9624D-01 7.1771D-01 7.3992D-01 7.6264D-01 7.8558D-01 8.0840D-01 8.3076D-01 8.5235D-01
 8.7284D-01 8.9198D-01 9.0955D-01 9.2541D-01 9.3947D-01 9.5172D-01 9.6217D-01 9.7088D-01 9.7793D-01 9.8343D-01
 9.8752D-01 9.9030D-01 9.9201D-01 9.9285D-01 9.9303D-01 9.9274D-01 9.9215D-01 9.9153D-01 9.9103D-01 9.9069D-01
 9.9056D-01 9.9068D-01 9.9104D-01 9.9159D-01 9.9231D-01 9.9315D-01 9.9406D-01 9.9500D-01 9.9594D-01 9.9684D-01
 9.9770D-01 9.9849D-01 9.9918D-01 9.9978D-01 1.0002D+00 1.0005D+00 1.0008D+00 1.0009D+00 1.0010D+00 1.0010D+00
 1.0009D+00 1.0008D+00 1.0006D+00 1.0005D+00 1.0003D+00 1.0002D+00 1.0001D+00 1.0001D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         200           1           1
 7.8097D-24 5.0775D-20 1.0951D-19 2.1252D-19 3.7003D-19 6.2192D-19 1.0355D-18 1.7105D-18 2.8551D-18 4.8238D-18
 8.2972D-18 1.4499D-17 2.5560D-17 4.5975D-17 8.3535D-17 1.5333D-16 2.8134D-16 5.2170D-16 9.6766D-16 1.7798D-15
 3.2802D-15 5.9983D-15 1.0887D-14 1.9562D-14 3.4610D-14 6.0945D-14 1.0579D-13 1.8281D-13 3.1298D-13 5.2922D-13
 8.9099D-13 1.4682D-12 2.4051D-12 3.9341D-12 6.4103D-12 1.0392D-11 1.6670D-11 2.7115D-11 4.4381D-11 7.2695D-11
 1.1866D-10 1.9440D-10 3.1942D-10 5.2714D-10 8.7496D-10 1.4617D-09 2.4645D-09 4.2041D-09 7.2711D-09 1.2777D-08
 2.2900D-08 4.1997D-08 7.9385D-08 1.5587D-07 2.7693D-07 5.1210D-07 9.8835D-07 2.0067D-06 4.3285D-06 1.0020D-05
 2.5142D-05 6.8898D-05 2.0648D-04 6.7308D-04 2.4676D-03 1.2629D-02 5.7186D-02 1.9175D-01 4.4406D-01 5.6478D-01
 6.8116D-01 7.8072D-01 8.5775D-01 9.1274D-01 9.4987D-01 9.7404D-01 9.8911D-01 9.9789D-01 1.0024D+00 1.0043D+00
 1.0045D+00 1.0038D+00 1.0026D+00 1.0018D+00 1.0013D+00 1.0009D+00 1.0007D+00 1.0005D+00 1.0004D+00 1.0004D+00
 1.0003D+00 1.0002D+00 1.0002D+00 1.0002D+00 1.0002D+00 1.0002D+00 1.0002D+00 1.0003D+00 1.0000D+00 1.0002D+00
 1.0001D+00 1.0001D+00 1.0000D+00 1.0000D+00 1.0001D+00 1.0001D+00 1.0001D+00 1.0001D+00 1.0001D+00 1.0001D+00
 1.0001D+00 1.0001D+00 1.0000D+00 1.0001D+00 9.9999D-01 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         200           2           1
 6.6576D-01 3.6469D+00 3.9048D+00 4.1273D+00 4.2922D+00 4.4436D+00 4.5976D+00 4.7520D+00 4.9217D+00 5.1075D+00
 5.3144D+00 5.5397D+00 5.7749D+00 6.0324D+00 6.3005D+00 6.5793D+00 6.8548D+00 7.1415D+00 7.4255D+00 7.6933D+00
 7.9595D+00 8.2081D+00 8.4381D+00 8.6436D+00 8.8137D+00 8.9643D+00 9.0774D+00 9.1679D+00 9.2267D+00 9.2472D+00
 9.2428D+00 9.1840D+00 9.0962D+00 8.9864D+00 8.8510D+00 8.6891D+00 8.4936D+00 8.3012D+00 8.1013D+00 7.8888D+00
 7.6608D+00 7.4290D+00 7.1940D+00 6.9586D+00 6.7249D+00 6.4931D+00 6.2650D+00 6.0413D+00 5.8214D+00 5.6039D+00
 5.3877D+00 5.1689D+00 4.9456D+00 4.7173D+00 4.5261D+00 4.3295D+00 4.1269D+00 3.9176D+00 3.6998D+00 3.4688D+00
 3.2185D+00 2.9421D+00 2.6379D+00 2.3104D+00 1.9867D+00 1.7677D+00 1.5656D+00 1.3995D+00 1.2723D+00 1.2393D+00
 1.2093D+00 1.1827D+00 1.1590D+00 1.1372D+00 1.1166D+00 1.0970D+00 1.0778D+00 1.0603D+00 1.0461D+00 1.0358D+00
 1.0286D+00 1.0229D+00 1.0176D+00 1.0139D+00 1.0110D+00 1.0093D+00 1.0081D+00 1.0072D+00 1.0066D+00 1.0060D+00
 1.0056D+00 1.0052D+00 1.0048D+00 1.0046D+00 1.0045D+00 1.0046D+00 1.0052D+00 1.0066D+00 1.0052D+00 1.0089D+00
 1.0074D+00 1.0055D+00 1.0040D+00 1.0031D+00 1.0027D+00 1.0017D+00 1.0011D+00 1.0006D+00 1.0004D+00 1.0002D+00
 1.0001D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         200           3           1
 1.6118D-04 1.4800D-03 1.5978D-03 1.6931D-03 1.7637D-03 1.8308D-03 1.9035D-03 1.9835D-03 2.0785D-03 2.1909D-03
 2.3252D-03 2.4835D-03 2.6656D-03 2.8803D-03 3.1267D-03 3.4094D-03 3.7265D-03 4.0900D-03 4.4991D-03 4.9526D-03
 5.4650D-03 6.0332D-03 6.6611D-03 7.3465D-03 8.0794D-03 8.8690D-03 9.6948D-03 1.0566D-02 1.1472D-02 1.2402D-02
 1.3375D-02 1.4348D-02 1.5355D-02 1.6407D-02 1.7491D-02 1.8593D-02 1.9675D-02 2.0814D-02 2.1980D-02 2.3132D-02
 2.4240D-02 2.5325D-02 2.6383D-02 2.7418D-02 2.8435D-02 2.9438D-02 3.0442D-02 3.1457D-02 3.2488D-02 3.3539D-02
 3.4629D-02 3.5775D-02 3.7036D-02 3.8511D-02 3.9878D-02 4.1517D-02 4.3518D-02 4.6025D-02 4.9264D-02 5.3595D-02
 5.9646D-02 6.8587D-02 8.2814D-02 1.0770D-01 1.5954D-01 3.1904D-01 6.2335D-01 9.4192D-01 1.0846D+00 1.1036D+00
 1.1101D+00 1.1092D+00 1.1044D+00 1.0977D+00 1.0899D+00 1.0816D+00 1.0728D+00 1.0638D+00 1.0549D+00 1.0463D+00
 1.0379D+00 1.0299D+00 1.0225D+00 1.0169D+00 1.0133D+00 1.0109D+00 1.0092D+00 1.0079D+00 1.0069D+00 1.0062D+00
 1.0055D+00 1.0050D+00 1.0046D+00 1.0043D+00 1.0041D+00 1.0041D+00 1.0046D+00 1.0057D+00 1.0047D+00 1.0078D+00
 1.0064D+00 1.0047D+00 1.0034D+00 1.0026D+00 1.0022D+00 1.0014D+00 1.0008D+00 1.0005D+00 1.0003D+00 1.0001D+00
 1.0001D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         200           4           1
 8.8779D-02 3.2890D-01 3.4649D-01 3.6228D-01 3.7443D-01 3.8581D-01 3.9737D-01 4.0900D-01 4.2181D-01 4.3613D-01
 4.5265D-01 4.7164D-01 4.9297D-01 5.1778D-01 5.4550D-01 5.7612D-01 6.0850D-01 6.4326D-01 6.7897D-01 7.1421D-01
 7.4949D-01 7.8329D-01 8.1519D-01 8.4456D-01 8.7043D-01 8.9395D-01 9.1381D-01 9.3123D-01 9.4567D-01 9.5678D-01
 9.6575D-01 9.7043D-01 9.7291D-01 9.7382D-01 9.7297D-01 9.7033D-01 9.6527D-01 9.6088D-01 9.5636D-01 9.5130D-01
 9.4546D-01 9.3996D-01 9.3498D-01 9.3088D-01 9.2795D-01 9.2627D-01 9.2606D-01 9.2743D-01 9.3042D-01 9.3494D-01
 9.4097D-01 9.4820D-01 9.5663D-01 9.6603D-01 9.7502D-01 9.8593D-01 9.9867D-01 1.0135D+00 1.0305D+00 1.0489D+00
 1.0673D+00 1.0827D+00 1.0917D+00 1.0890D+00 1.0740D+00 1.0821D+00 1.0795D+00 1.0713D+00 1.0627D+00 1.0654D+00
 1.0665D+00 1.0669D+00 1.0667D+00 1.0655D+00 1.0632D+00 1.0598D+00 1.0552D+00 1.0493D+00 1.0426D+00 1.0355D+00
 1.0286D+00 1.0225D+00 1.0169D+00 1.0131D+00 1.0103D+00 1.0087D+00 1.0075D+00 1.0067D+00 1.0060D+00 1.0055D+00
 1.0051D+00 1.0047D+00 1.0044D+00 1.0042D+00 1.0041D+00 1.0041D+00 1.0047D+00 1.0058D+00 1.0048D+00 1.0080D+00
 1.0066D+00 1.0048D+00 1.0035D+00 1.0027D+00 1.0022D+00 1.0014D+00 1.0009D+00 1.0005D+00 1.0003D+00 1.0002D+00
 1.0001D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         200           5           1
 2.3808D-07 3.5102D-05 3.9896D-05 4.4557D-05 4.8965D-05 5.3529D-05 5.8438D-05 6.3726D-05 6.9603D-05 7.6164D-05
 8.3576D-05 9.1941D-05 1.0130D-04 1.1198D-04 1.2402D-04 1.3762D-04 1.5276D-04 1.6989D-04 1.8902D-04 2.1011D-04
 2.3367D-04 2.5961D-04 2.8813D-04 3.1932D-04 3.5308D-04 3.9011D-04 4.3008D-04 4.7380D-04 5.2120D-04 5.7222D-04
 6.2773D-04 6.8626D-04 7.4938D-04 8.1786D-04 8.9166D-04 9.7068D-04 1.0536D-03 1.1455D-03 1.2459D-03 1.3536D-03
 1.4679D-03 1.5904D-03 1.7215D-03 1.8620D-03 2.0129D-03 2.1753D-03 2.3513D-03 2.5439D-03 2.7567D-03 2.9948D-03
 3.2661D-03 3.5811D-03 3.9574D-03 4.4211D-03 4.8822D-03 5.4614D-03 6.2046D-03 7.1905D-03 8.5535D-03 1.0533D-02
 1.3584D-02 1.8637D-02 2.7724D-02 4.5647D-02 8.6572D-02 2.1844D-01 5.0007D-01 8.3205D-01 1.0141D+00 1.0483D+00
 1.0675D+00 1.0767D+00 1.0798D+00 1.0791D+00 1.0759D+00 1.0710D+00 1.0647D+00 1.0576D+00 1.0500D+00 1.0424D+00
 1.0349D+00 1.0277D+00 1.0209D+00 1.0158D+00 1.0124D+00 1.0103D+00 1.0087D+00 1.0075D+00 1.0066D+00 1.0059D+00
 1.0053D+00 1.0048D+00 1.0044D+00 1.0041D+00 1.0039D+00 1.0039D+00 1.0044D+00 1.0055D+00 1.0047D+00 1.0075D+00
 1.0061D+00 1.0044D+00 1.0031D+00 1.0024D+00 1.0019D+00 1.0012D+00 1.0007D+00 1.0004D+00 1.0002D+00 1.0001D+00
 1.0001D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         200           6           1
 1.2335D-01 2.4545D-01 2.4827D-01 2.5132D-01 2.5398D-01 2.5723D-01 2.6147D-01 2.6670D-01 2.7338D-01 2.8157D-01
 2.9146D-01 3.0306D-01 3.1619D-01 3.3112D-01 3.4751D-01 3.6518D-01 3.8352D-01 4.0251D-01 4.2139D-01 4.3944D-01
 4.5657D-01 4.7210D-01 4.8581D-01 4.9742D-01 5.0669D-01 5.1404D-01 5.1922D-01 5.2277D-01 5.2474D-01 5.2527D-01
 5.2496D-01 5.2345D-01 5.2152D-01 5.1950D-01 5.1750D-01 5.1560D-01 5.1368D-01 5.1245D-01 5.1162D-01 5.1097D-01
 5.1022D-01 5.0941D-01 5.0834D-01 5.0695D-01 5.0529D-01 5.0342D-01 5.0153D-01 4.9981D-01 4.9848D-01 4.9783D-01
 4.9836D-01 5.0062D-01 5.0528D-01 5.1248D-01 5.2116D-01 5.3220D-01 5.4547D-01 5.6114D-01 5.7965D-01 6.0182D-01
 6.2869D-01 6.6128D-01 6.9915D-01 7.3943D-01 7.7720D-01 8.1953D-01 8.5719D-01 8.8988D-01 9.2038D-01 9.3515D-01
 9.4796D-01 9.5978D-01 9.7058D-01 9.8021D-01 9.8849D-01 9.9537D-01 1.0006D+00 1.0043D+00 1.0067D+00 1.0082D+00
 1.0090D+00 1.0091D+00 1.0082D+00 1.0073D+00 1.0063D+00 1.0055D+00 1.0049D+00 1.0044D+00 1.0040D+00 1.0036D+00
 1.0033D+00 1.0030D+00 1.0027D+00 1.0026D+00 1.0024D+00 1.0024D+00 1.0027D+00 1.0034D+00 1.0028D+00 1.0045D+00
 1.0037D+00 1.0027D+00 1.0019D+00 1.0015D+00 1.0012D+00 1.0008D+00 1.0005D+00 1.0003D+00 1.0002D+00 1.0001D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         200           7           1
 6.5529D-04 1.4706D-03 1.5660D-03 1.6536D-03 1.7311D-03 1.8071D-03 1.8850D-03 1.9651D-03 2.0504D-03 2.1415D-03
 2.2401D-03 2.3464D-03 2.4597D-03 2.5829D-03 2.7147D-03 2.8559D-03 3.0046D-03 3.1641D-03 3.3325D-03 3.5078D-03
 3.6933D-03 3.8866D-03 4.0878D-03 4.2963D-03 4.5101D-03 4.7330D-03 4.9613D-03 5.1990D-03 5.4442D-03 5.6955D-03
 5.9567D-03 6.2194D-03 6.4914D-03 6.7755D-03 7.0711D-03 7.3781D-03 7.6933D-03 8.0342D-03 8.3979D-03 8.7817D-03
 9.1830D-03 9.6078D-03 1.0056D-02 1.0530D-02 1.1031D-02 1.1561D-02 1.2124D-02 1.2726D-02 1.3374D-02 1.4076D-02
 1.4845D-02 1.5699D-02 1.6662D-02 1.7770D-02 1.8796D-02 1.9992D-02 2.1406D-02 2.3116D-02 2.5254D-02 2.8033D-02
 3.1837D-02 3.7413D-02 4.6327D-02 6.2253D-02 9.6007D-02 1.9695D-01 4.1677D-01 6.9489D-01 8.7445D-01 9.1572D-01
 9.4448D-01 9.6467D-01 9.7933D-01 9.9029D-01 9.9854D-01 1.0046D+00 1.0087D+00 1.0112D+00 1.0123D+00 1.0126D+00
 1.0119D+00 1.0107D+00 1.0088D+00 1.0073D+00 1.0060D+00 1.0052D+00 1.0046D+00 1.0041D+00 1.0037D+00 1.0034D+00
 1.0031D+00 1.0028D+00 1.0026D+00 1.0024D+00 1.0023D+00 1.0023D+00 1.0026D+00 1.0032D+00 1.0027D+00 1.0043D+00
 1.0035D+00 1.0025D+00 1.0017D+00 1.0014D+00 1.0011D+00 1.0007D+00 1.0004D+00 1.0003D+00 1.0001D+00 1.0001D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         200           8           1
 2.3774D+00 4.2391D+00 4.2122D+00 4.1776D+00 4.1237D+00 4.0621D+00 3.9965D+00 3.9258D+00 3.8544D+00 3.7825D+00
 3.7115D+00 3.6409D+00 3.5694D+00 3.5008D+00 3.4337D+00 3.3698D+00 3.3078D+00 3.2517D+00 3.2003D+00 3.1526D+00
 3.1113D+00 3.0746D+00 3.0426D+00 3.0150D+00 2.9903D+00 2.9703D+00 2.9532D+00 2.9406D+00 2.9321D+00 2.9276D+00
 2.9293D+00 2.9352D+00 2.9482D+00 2.9694D+00 2.9984D+00 3.0343D+00 3.0746D+00 3.1207D+00 3.1678D+00 3.2118D+00
 3.2479D+00 3.2724D+00 3.2810D+00 3.2712D+00 3.2419D+00 3.1937D+00 3.1287D+00 3.0491D+00 2.9579D+00 2.8586D+00
 2.7572D+00 2.6605D+00 2.5748D+00 2.5022D+00 2.4533D+00 2.4059D+00 2.3541D+00 2.2924D+00 2.2177D+00 2.1313D+00
 2.0370D+00 1.9405D+00 1.8380D+00 1.7220D+00 1.5881D+00 1.4591D+00 1.3361D+00 1.2307D+00 1.1474D+00 1.1237D+00
 1.1020D+00 1.0834D+00 1.0676D+00 1.0544D+00 1.0432D+00 1.0340D+00 1.0263D+00 1.0203D+00 1.0160D+00 1.0133D+00
 1.0116D+00 1.0099D+00 1.0080D+00 1.0064D+00 1.0053D+00 1.0044D+00 1.0038D+00 1.0033D+00 1.0029D+00 1.0026D+00
 1.0023D+00 1.0021D+00 1.0019D+00 1.0018D+00 1.0017D+00 1.0016D+00 1.0018D+00 1.0023D+00 1.0019D+00 1.0031D+00
 1.0025D+00 1.0018D+00 1.0013D+00 1.0010D+00 1.0008D+00 1.0005D+00 1.0003D+00 1.0002D+00 1.0001D+00 1.0001D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         200           9           1
 7.2754D-02 1.2964D-01 1.3168D-01 1.3392D-01 1.3585D-01 1.3776D-01 1.3969D-01 1.4158D-01 1.4361D-01 1.4582D-01
 1.4836D-01 1.5128D-01 1.5458D-01 1.5844D-01 1.6274D-01 1.6744D-01 1.7232D-01 1.7738D-01 1.8241D-01 1.8717D-01
 1.9172D-01 1.9587D-01 1.9961D-01 2.0289D-01 2.0566D-01 2.0806D-01 2.1001D-01 2.1164D-01 2.1294D-01 2.1389D-01
 2.1465D-01 2.1505D-01 2.1527D-01 2.1541D-01 2.1547D-01 2.1548D-01 2.1542D-01 2.1556D-01 2.1587D-01 2.1639D-01
 2.1715D-01 2.1829D-01 2.1991D-01 2.2209D-01 2.2493D-01 2.2851D-01 2.3289D-01 2.3818D-01 2.4447D-01 2.5184D-01
 2.6042D-01 2.7031D-01 2.8166D-01 2.9457D-01 3.0639D-01 3.2063D-01 3.3715D-01 3.5669D-01 3.8001D-01 4.0793D-01
 4.4129D-01 4.8073D-01 5.2660D-01 5.7766D-01 6.3020D-01 6.8651D-01 7.4187D-01 7.9316D-01 8.4164D-01 8.6303D-01
 8.8231D-01 9.0053D-01 9.1773D-01 9.3394D-01 9.4920D-01 9.6356D-01 9.7714D-01 9.8936D-01 9.9910D-01 1.0058D+00
 1.0094D+00 1.0103D+00 1.0093D+00 1.0079D+00 1.0066D+00 1.0056D+00 1.0048D+00 1.0041D+00 1.0036D+00 1.0032D+00
 1.0028D+00 1.0025D+00 1.0022D+00 1.0020D+00 1.0018D+00 1.0018D+00 1.0019D+00 1.0024D+00 1.0020D+00 1.0031D+00
 1.0024D+00 1.0016D+00 1.0011D+00 1.0009D+00 1.0007D+00 1.0004D+00 1.0003D+00 1.0002D+00 1.0001D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         200          10           1
 4.3911D-04 8.3372D-04 8.8086D-04 9.2383D-04 9.6157D-04 9.9840D-04 1.0360D-03 1.0745D-03 1.1152D-03 1.1586D-03
 1.2052D-03 1.2552D-03 1.3081D-03 1.3653D-03 1.4260D-03 1.4906D-03 1.5582D-03 1.6301D-03 1.7055D-03 1.7833D-03
 1.8650D-03 1.9493D-03 2.0364D-03 2.1258D-03 2.2166D-03 2.3104D-03 2.4056D-03 2.5037D-03 2.6039D-03 2.7058D-03
 2.8109D-03 2.9159D-03 3.0242D-03 3.1373D-03 3.2553D-03 3.3786D-03 3.5066D-03 3.6466D-03 3.7983D-03 3.9618D-03
 4.1376D-03 4.3302D-03 4.5422D-03 4.7778D-03 5.0421D-03 5.3405D-03 5.6805D-03 6.0695D-03 6.5151D-03 7.0246D-03
 7.6071D-03 8.2722D-03 9.0365D-03 9.9225D-03 1.0749D-02 1.1719D-02 1.2881D-02 1.4317D-02 1.6169D-02 1.8686D-02
 2.2338D-02 2.8080D-02 3.7998D-02 5.7029D-02 9.9428D-02 2.2875D-01 4.9920D-01 8.1004D-01 9.7281D-01 1.0004D+00
 1.0139D+00 1.0193D+00 1.0204D+00 1.0196D+00 1.0181D+00 1.0165D+00 1.0150D+00 1.0136D+00 1.0127D+00 1.0120D+00
 1.0114D+00 1.0105D+00 1.0090D+00 1.0076D+00 1.0064D+00 1.0054D+00 1.0047D+00 1.0041D+00 1.0036D+00 1.0032D+00
 1.0029D+00 1.0026D+00 1.0023D+00 1.0021D+00 1.0020D+00 1.0019D+00 1.0021D+00 1.0026D+00 1.0022D+00 1.0034D+00
 1.0027D+00 1.0019D+00 1.0013D+00 1.0010D+00 1.0008D+00 1.0005D+00 1.0003D+00 1.0002D+00 1.0001D+00 1.0001D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00 1.0000D+00
         200          11           1
 1.2984D-04 1.9662D-03 2.0872D-03 2.1969D-03 2.2953D-03 2.3934D-03 2.4957D-03 2.6027D-03 2.7182D-03 2.8432D-03
